date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,yr_built,yr_renovated,street,city,statezip,country
2014-06-27 00:00:00,350000.0,5.0,1.75,2330,1.0,0,0,4,1968,0,13826 SE 141st St,Renton,WA 98059,USA
2014-06-27 00:00:00,355000.0,2.0,2.25,1330,2.0,0,0,3,1985,0,19228 73rd Ave NE,Kenmore,WA 98028,USA
2014-06-27 00:00:00,750000.0,4.0,2.25,3190,2.0,0,0,3,1984,0,2513 225th Pl NE,Sammamish,WA 98074,USA
2014-06-27 00:00:00,235000.0,3.0,1.75,1400,1.0,0,0,3,1998,2006,1783 Loraine St,Enumclaw,WA 98022,USA
2014-06-27 00:00:00,209950.0,3.0,1.0,970,1.0,0,0,4,1967,0,33235 26th Ave SW,Federal Way,WA 98023,USA
2014-06-27 00:00:00,230000.0,3.0,1.75,1010,1.0,0,0,5,1969,0,18827 SE 244th Pl,Covington,WA 98042,USA
2014-06-27 00:00:00,725000.0,3.0,2.5,3580,1.5,0,0,3,1990,2009,23115 SE 222nd St,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,430000.0,2.0,1.0,1050,1.0,0,0,5,1927,0,6520-6588 8th Ave NW,Seattle,WA 98117,USA
2014-06-27 00:00:00,661500.0,5.0,2.5,2500,1.0,0,0,4,1977,0,16426 NE 107th Pl,Redmond,WA 98052,USA
2014-06-27 00:00:00,738000.0,3.0,3.0,2630,2.0,0,0,3,2006,0,10342 155th Ave NE,Redmond,WA 98052,USA
2014-06-27 00:00:00,1820000.0,4.0,4.5,6640,2.0,0,0,3,1993,0,21909 NE 141st St,Woodinville,WA 98077,USA
2014-06-27 00:00:00,221000.0,3.0,1.0,910,1.0,0,0,3,1966,1963,636 S 188th St,Seattle,WA 98148,USA
2014-06-27 00:00:00,665000.0,3.0,2.5,2610,2.0,0,0,3,1988,2000,15325 179th Ave NE,Woodinville,WA 98072,USA
2014-06-27 00:00:00,255000.0,3.0,2.5,1720,2.0,0,0,3,1998,2006,5130 Francis Ct SE,Auburn,WA 98092,USA
2014-06-27 00:00:00,1195000.0,5.0,2.75,3650,2.0,0,0,5,1969,0,5912 83rd Pl SE,Mercer Island,WA 98040,USA
2014-06-27 00:00:00,355000.0,3.0,1.75,2040,1.0,0,0,4,1980,0,15125 SE 278th Pl,Kent,WA 98042,USA
2014-06-27 00:00:00,755000.0,5.0,2.5,3260,1.5,0,1,4,1950,1983,5121 NE 180th St,Lake Forest Park,WA 98155,USA
2014-06-27 00:00:00,300000.0,3.0,1.5,1590,1.0,0,0,3,1956,2001,6615 NE 154th St,Kenmore,WA 98028,USA
2014-06-27 00:00:00,500000.0,4.0,1.0,1440,1.5,0,0,3,1906,2014,3006 NW 60th St,Seattle,WA 98107,USA
2014-06-27 00:00:00,191000.0,2.0,1.0,900,1.0,0,0,5,1905,0,8523 Dallas Ave S,Seattle,WA 98108,USA
2014-06-27 00:00:00,315000.0,6.0,4.0,3120,2.0,0,2,4,1993,0,7945 14th Ave SW,Seattle,WA 98106,USA
2014-06-27 00:00:00,415000.0,3.0,2.5,1060,2.0,0,0,3,2000,0,2922 NW 85th St,Seattle,WA 98117,USA
2014-06-27 00:00:00,394000.0,4.0,2.5,3000,2.0,0,0,3,2002,0,26309 235th Ave SE,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,490000.0,3.0,2.5,2230,2.0,0,0,3,2000,0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA
2014-06-27 00:00:00,523460.0,5.0,1.75,1890,1.5,0,0,3,1906,2014,1126 NW 58th St,Seattle,WA 98107,USA
2014-06-27 00:00:00,550000.0,4.0,3.5,4150,2.0,0,0,3,2006,0,11824 SE 290th Pl,Auburn,WA 98092,USA
2014-06-27 00:00:00,342000.0,3.0,1.75,1780,1.0,0,0,3,1981,2013,15634 129th Pl SE,Renton,WA 98058,USA
2014-06-27 00:00:00,560000.0,4.0,2.5,2710,2.0,0,0,3,2003,0,612 Orcas Ave NE,Renton,WA 98059,USA
2014-06-27 00:00:00,1050000.0,4.0,4.25,4390,2.0,0,3,3,2003,0,5160 235th Pl SE,Issaquah,WA 98029,USA
2014-06-27 00:00:00,710000.0,2.0,1.5,1640,1.5,0,0,5,1916,0,4532 Latona Ave NE,Seattle,WA 98105,USA
2014-06-27 00:00:00,1020000.0,3.0,2.25,1670,1.5,0,3,3,1903,2005,715 W Howe St,Seattle,WA 98119,USA
2014-06-27 00:00:00,399950.0,3.0,2.5,2570,2.0,0,0,3,1989,0,9531 S 204th Pl,Kent,WA 98031,USA
2014-06-27 00:00:00,480000.0,2.0,1.0,1500,1.0,0,0,3,1902,0,4422 Woodlawn Ave N,Seattle,WA 98103,USA
2014-06-27 00:00:00,410000.0,3.0,1.0,2710,2.0,0,3,4,1950,1983,17449 Sylvester Rd SW,Burien,WA 98166,USA
2014-06-27 00:00:00,530000.0,4.0,1.75,2860,1.0,0,0,3,1978,0,18926 NE 183rd St,Woodinville,WA 98077,USA
2014-06-27 00:00:00,528000.0,2.0,0.75,840,1.0,1,4,4,1937,0,8907 SW Quartermaster Dr,Vashon,WA 98070,USA
2014-06-27 00:00:00,469900.0,4.0,2.5,2990,2.0,0,0,4,1991,0,18626 136th Pl SE,Renton,WA 98058,USA
2014-06-27 00:00:00,397000.0,5.0,1.0,1170,1.0,0,0,4,1944,0,14327 24th Ave NE,Seattle,WA 98125,USA
2014-06-27 00:00:00,718500.0,3.0,1.5,1200,1.0,0,0,3,1952,2008,326 36th Ave E,Seattle,WA 98112,USA
2014-06-27 00:00:00,195000.0,2.0,1.0,1020,1.0,0,0,3,1940,1996,11819 1st Avenue South,Seattle,WA 98168,USA
2014-06-27 00:00:00,285000.0,2.0,1.0,910,1.0,0,0,4,1948,0,15322 26th Ave NE,Shoreline,WA 98155,USA
2014-06-27 00:00:00,295000.0,1.0,1.0,700,1.0,0,0,4,1907,0,4108 25th Ave SW,Seattle,WA 98106,USA
2014-06-27 00:00:00,602000.0,4.0,1.75,2420,1.0,0,0,4,1981,0,23607 NE 72nd St,Redmond,WA 98053,USA
2014-06-27 00:00:00,235000.0,3.0,1.75,1950,1.0,0,0,3,1960,2012,18201-18223 114th Ave SE,Renton,WA 98055,USA
2014-06-27 00:00:00,465000.0,4.0,2.5,3060,2.0,0,0,3,2012,1912,21212 SE 260th St,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,234000.0,4.0,1.0,1390,1.0,0,0,3,1955,2013,3915 S 238th St,Kent,WA 98032,USA
2014-06-27 00:00:00,504200.0,2.0,1.5,1200,3.0,0,0,3,2008,0,3467 Meridian Ave N,Seattle,WA 98103,USA
2014-06-27 00:00:00,710000.0,3.0,2.5,2440,2.0,0,0,3,2003,0,6625 188th Pl NE,Redmond,WA 98052,USA
2014-06-27 00:00:00,589500.0,3.0,3.25,2310,2.0,0,0,3,2005,0,4405 40th Ave SW,Seattle,WA 98116,USA
2014-06-27 00:00:00,415000.0,3.0,2.75,2600,1.5,0,0,3,2009,0,69506 NE Money Creek Rd,Skykomish,WA 98288,USA
2014-06-27 00:00:00,735000.0,3.0,2.25,1490,2.0,0,0,3,2011,0,425 15th Ave E,Seattle,WA 98112,USA
2014-06-27 00:00:00,427000.0,3.0,2.5,2432,2.0,0,2,3,2005,0,28461 54th Ave S,Federal Way,WA 98001,USA
2014-06-27 00:00:00,982000.0,4.0,2.75,3610,2.0,0,0,3,2014,0,12440 NE 73rd St,Kirkland,WA 98033,USA
2014-06-27 00:00:00,459000.0,4.0,3.0,2530,2.0,0,0,3,2013,1923,111 S 192nd St,Burien,WA 98148,USA
2014-06-27 00:00:00,483453.0,4.0,2.75,2790,2.0,0,0,3,2014,0,897 SE 11th St,North Bend,WA 98045,USA
2014-06-27 00:00:00,246950.0,3.0,3.0,1670,1.0,0,0,3,2014,0,495 Petersen Dr E,Enumclaw,WA 98022,USA
2014-06-27 00:00:00,235000.0,1.0,1.5,1170,2.0,0,0,3,2007,0,3003 SW Cycle Ct,Seattle,WA 98126,USA
2014-06-27 00:00:00,288790.0,4.0,2.0,1350,3.0,0,0,3,2008,0,916 4th Ave NE,Issaquah,WA 98029,USA
2014-06-27 00:00:00,229800.0,2.0,1.75,1110,2.0,0,0,3,2014,0,4217 Renton Ave S,Seattle,WA 98108,USA
2014-06-27 00:00:00,516500.0,1.0,1.25,1100,3.0,0,0,3,2014,0,416 19th Ave E,Seattle,WA 98112,USA
2014-06-28 00:00:00,1600000.0,3.0,4.25,2820,2.0,0,0,4,1930,0,3221 E Morley Way,Seattle,WA 98112,USA
2014-06-28 00:00:00,234000.0,3.0,1.0,1040,1.0,0,0,3,1983,2009,26720 NE Stewart St,Duvall,WA 98019,USA
2014-06-28 00:00:00,230000.0,2.0,1.75,1910,2.0,0,0,3,1980,0,213th Ave SE,Maple Valley,WA 98038,USA
2014-06-28 00:00:00,300000.0,4.0,1.0,1370,1.0,0,0,3,1949,1998,14709 26th Ave NE,Shoreline,WA 98155,USA
2014-06-28 00:00:00,470000.0,3.0,1.5,1500,1.5,0,0,4,1927,0,6737-6741 13th Ave NW,Seattle,WA 98117,USA
2014-06-28 00:00:00,339900.0,3.0,1.0,1200,1.0,0,0,5,1969,0,8860 122nd Ct SE,Newcastle,WA 98056,USA
2014-06-28 00:00:00,650000.0,2.0,1.0,1050,1.0,0,0,3,1904,0,1723 27th Ave,Seattle,WA 98122,USA
2014-06-28 00:00:00,585000.0,5.0,2.5,2670,1.5,0,0,4,1920,0,2500 NE 100th St,Seattle,WA 98125,USA
2014-06-28 00:00:00,699900.0,4.0,2.5,2190,1.0,0,0,4,1972,0,4421 145th Ave SE,Bellevue,WA 98006,USA
2014-06-28 00:00:00,598000.0,4.0,2.5,3130,2.0,0,0,3,1994,0,46300 SE 137th St,North Bend,WA 98045,USA
2014-06-28 00:00:00,475000.0,3.0,2.5,1700,1.0,0,0,3,1998,2006,7318 36th Ave SW,Seattle,WA 98126,USA
2014-06-28 00:00:00,314500.0,3.0,1.75,1700,1.0,0,0,3,1978,0,26522 214th Ave SE,Maple Valley,WA 98038,USA
2014-06-29 00:00:00,397000.0,3.0,3.5,1360,2.0,0,0,3,2007,0,1337 14th Ave S,Seattle,WA 98144,USA
2014-06-29 00:00:00,345000.0,3.0,2.0,1610,1.0,0,0,4,1986,0,31907 NE 102nd Pl,Carnation,WA 98014,USA
2014-06-29 00:00:00,325000.0,5.0,2.75,2130,1.0,0,0,3,1991,0,4443 S Camano Pl,Seattle,WA 98118,USA
2014-06-29 00:00:00,265000.0,3.0,1.0,1800,1.0,0,0,5,1957,0,600 Jefferson Ave NE,Renton,WA 98056,USA
2014-06-29 00:00:00,402000.0,4.0,2.75,2950,1.0,0,0,4,1974,0,24204-24298 142nd Ave SE,Kent,WA 98042,USA
2014-06-29 00:00:00,835000.0,3.0,2.25,2120,2.0,0,0,4,1964,0,4204 134th Ave NE,Bellevue,WA 98005,USA
2014-06-30 00:00:00,780000.0,4.0,2.5,3500,2.0,0,0,3,2005,0,8906-8914 236th Ave NE,Redmond,WA 98053,USA
2014-06-30 00:00:00,250000.0,3.0,2.0,1440,1.0,0,0,3,1965,1993,25816 13th Pl S,Des Moines,WA 98198,USA
2014-06-30 00:00:00,1200000.0,4.0,2.0,2120,2.0,0,0,3,1905,2010,420 17th Ave E,Seattle,WA 98112,USA
2014-06-30 00:00:00,935000.0,2.0,2.5,1780,2.0,0,0,5,1974,0,223 98th Ave NE,Bellevue,WA 98004,USA
2014-06-30 00:00:00,300000.0,2.0,1.0,960,1.0,0,0,3,1947,2012,2610 NE 145th St,Shoreline,WA 98155,USA
2014-06-30 00:00:00,419000.0,2.0,1.75,1510,1.0,0,0,3,2006,0,13471 Adair Creek Way NE,Redmond,WA 98053,USA
2014-06-30 00:00:00,410000.0,1.0,1.5,1010,1.0,0,0,3,1911,1948,4611 SW Maple Way,Seattle,WA 98136,USA
2014-06-30 00:00:00,1165000.0,3.0,3.0,3790,2.0,0,0,3,1989,0,3809 E Alder St,Seattle,WA 98122,USA
2014-06-30 00:00:00,461000.0,3.0,1.75,3600,2.0,0,0,4,1948,0,13017 NE 100th St,Kirkland,WA 98033,USA
2014-06-30 00:00:00,385000.0,3.0,1.75,1300,1.0,0,0,3,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA
2014-06-30 00:00:00,669500.0,4.0,2.25,2500,1.5,0,0,4,1940,2001,8044 20th Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,491950.0,3.0,2.25,2090,1.0,0,0,3,1958,2004,4401 NE 95th St,Seattle,WA 98115,USA
2014-06-30 00:00:00,1230000.0,3.0,1.75,2200,1.5,0,1,3,1948,2003,9329 SE Shoreland Dr,Bellevue,WA 98004,USA
2014-06-30 00:00:00,560000.0,3.0,2.25,2070,1.5,0,0,3,1955,2013,5121 NE 187th St,Lake Forest Park,WA 98155,USA
2014-06-30 00:00:00,370000.0,3.0,1.0,1320,1.0,0,0,3,1982,0,14744 31st Ave NE,Shoreline,WA 98155,USA
2014-06-30 00:00:00,263400.0,4.0,2.0,1360,1.0,0,0,3,1960,2012,36656 55th Pl S,Auburn,WA 98001,USA
2014-06-30 00:00:00,100000.0,2.0,1.0,930,1.0,0,0,2,1942,0,1038 SW 152nd St,Burien,WA 98166,USA
2014-06-30 00:00:00,289950.0,3.0,2.5,1760,1.5,0,0,5,1937,0,15827 7th Pl S,Burien,WA 98148,USA
2014-06-30 00:00:00,263000.0,3.0,1.75,1410,2.0,0,0,3,1985,0,22036 SE 268th St,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,397500.0,4.0,2.5,2570,2.0,0,0,3,1992,0,22200 SE 255th St,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,245000.0,3.0,2.75,1300,1.0,0,0,3,1996,0,11748 SE 264th St,Kent,WA 98030,USA
2014-06-30 00:00:00,535000.0,3.0,1.0,1580,1.0,0,0,3,1925,2002,2108 W Bertona St,Seattle,WA 98199,USA
2014-06-30 00:00:00,449000.0,4.0,2.5,2960,2.0,0,0,3,2005,0,22614 SE 270th Pl,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,490000.0,4.0,3.0,2330,2.0,0,0,3,2003,0,5294-5296 19th Pl S,Seattle,WA 98108,USA
2014-06-30 00:00:00,445800.0,4.0,2.25,2070,1.0,0,0,3,1977,2004,20143 47th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-30 00:00:00,345000.0,2.0,1.0,970,1.0,0,0,4,1932,1958,5601 29th Ave SW,Seattle,WA 98126,USA
2014-06-30 00:00:00,327500.0,3.0,2.25,2310,2.0,0,0,3,1990,2009,11103 SE 219th Pl,Kent,WA 98031,USA
2014-06-30 00:00:00,436500.0,4.0,2.5,2290,2.0,0,0,4,1988,0,133rd Ave SE,Renton,WA 98058,USA
2014-06-30 00:00:00,550000.0,3.0,2.25,1720,1.0,0,0,4,1967,0,5606 160th Ave NE,Redmond,WA 98052,USA
2014-06-30 00:00:00,441000.0,2.0,1.5,1190,1.0,0,0,3,1919,2001,6008 8th Ave NE,Seattle,WA 98115,USA
2014-06-30 00:00:00,406500.0,2.0,1.0,870,1.0,0,0,4,1947,1988,4437 49th Ave SW,Seattle,WA 98116,USA
2014-06-30 00:00:00,243000.0,2.0,1.5,1068,2.0,0,0,3,1990,2009,7231 NE 171st Ln,Kenmore,WA 98028,USA
2014-06-30 00:00:00,359500.0,4.0,2.75,2140,2.0,0,0,3,1993,0,27721 48th Ave S,Auburn,WA 98001,USA
2014-06-30 00:00:00,760000.0,4.0,2.5,3300,2.0,0,0,3,1984,0,19014 233rd Ave NE,Woodinville,WA 98077,USA
2014-06-30 00:00:00,1925000.0,5.0,4.25,4830,2.5,0,2,4,1914,1945,2653 Cascadia Ave S,Seattle,WA 98144,USA
2014-06-30 00:00:00,408000.0,5.0,3.25,2820,1.5,0,0,3,1906,2014,7403 48th Ave S,Seattle,WA 98118,USA
2014-06-30 00:00:00,480000.0,4.0,3.0,2440,2.0,0,0,3,1981,2013,18713 66th Ave NE,Kenmore,WA 98028,USA
2014-06-30 00:00:00,875000.0,4.0,1.5,1800,1.5,0,0,4,1929,0,2304 N 44th St,Seattle,WA 98103,USA
2014-06-30 00:00:00,308000.0,3.0,1.0,1010,1.0,0,0,4,1954,1979,5968 44th Ave S,Seattle,WA 98118,USA
2014-06-30 00:00:00,880000.0,4.0,2.75,3220,1.5,0,0,4,1931,0,5720 Princeton Ave NE,Seattle,WA 98105,USA
2014-06-30 00:00:00,1730000.0,5.0,3.5,5000,2.0,0,3,3,2008,0,4419 Ferncroft Rd,Mercer Island,WA 98040,USA
2014-06-30 00:00:00,170000.0,2.0,1.0,1200,2.0,0,0,2,1976,0,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA
2014-06-30 00:00:00,491500.0,3.0,2.25,1470,2.0,0,0,3,1985,0,4327 242nd Pl SE,Issaquah,WA 98029,USA
2014-06-30 00:00:00,515000.0,3.0,2.5,2600,2.0,0,0,3,2003,0,14811 89th Pl NE,Kenmore,WA 98028,USA
2014-06-30 00:00:00,550000.0,4.0,1.5,2750,1.0,0,0,2,1958,0,18647 108th Ave SE,Renton,WA 98055,USA
2014-06-30 00:00:00,255000.0,2.0,1.0,1320,1.0,0,0,3,1919,2001,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA
2014-06-30 00:00:00,635000.0,3.0,2.5,3350,2.0,0,0,3,2005,0,10068 NE 142nd Pl,Kirkland,WA 98034,USA
2014-06-30 00:00:00,850000.0,3.0,2.5,2650,2.0,0,0,3,1920,1979,408 W Lee St,Seattle,WA 98119,USA
2014-06-30 00:00:00,265000.0,2.0,2.0,1860,1.0,0,0,3,1952,2008,11263-11611 Beacon Ave S,Seattle,WA 98178,USA
2014-06-30 00:00:00,349810.0,3.0,1.0,960,1.0,0,0,4,1958,1972,137 NE 193rd St,Shoreline,WA 98155,USA
2014-06-30 00:00:00,972000.0,4.0,1.75,2010,1.0,0,2,5,1937,0,2827 43rd Ave W,Seattle,WA 98199,USA
2014-06-30 00:00:00,235000.0,2.0,1.0,900,1.0,0,0,1,1928,0,8406 Railroad Ave,Snoqualmie,WA 98065,USA
2014-06-30 00:00:00,330000.0,4.0,2.5,2340,2.0,0,0,3,1997,0,24200-24498 144th Ave SE,Kent,WA 98042,USA
2014-06-30 00:00:00,500000.0,4.0,3.0,3720,3.0,0,0,3,1979,2014,10218 147th Ave SE,Renton,WA 98059,USA
2014-06-30 00:00:00,570000.0,3.0,2.0,1890,1.0,0,0,3,1949,2013,12933 SE 46th Ln,Bellevue,WA 98006,USA
2014-06-30 00:00:00,1309500.0,4.0,2.5,2680,1.0,1,4,3,1956,2001,18051 Normandy Terrace SW,Normandy Park,WA 98166,USA
2014-06-30 00:00:00,544000.0,3.0,2.5,1460,2.0,0,0,3,2007,0,6710 Alonzo Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,439000.0,3.0,2.5,3180,1.0,0,0,3,2006,0,2813 NE 4th Ct,Renton,WA 98056,USA
2014-06-30 00:00:00,530000.0,4.0,2.25,1980,2.0,0,0,3,1981,2013,20703 NE 42nd Pl,Sammamish,WA 98074,USA
2014-06-30 00:00:00,427500.0,2.0,2.0,1090,3.0,0,0,3,2008,0,1700 Dexter Ave N,Seattle,WA 98109,USA
2014-06-30 00:00:00,337000.0,4.0,2.5,2230,2.0,0,0,4,2002,0,15731 SE 253rd Pl,Covington,WA 98042,USA
2014-06-30 00:00:00,1095000.0,4.0,2.75,3330,2.0,0,0,4,1995,0,11217 NE 90th St,Kirkland,WA 98033,USA
2014-06-30 00:00:00,435000.0,4.0,2.0,1880,1.0,0,0,3,1904,0,1101 23rd Ave S,Seattle,WA 98144,USA
2014-06-30 00:00:00,765000.0,5.0,3.0,2870,1.0,0,0,3,1964,2000,4520 Sunnyside Ave N,Seattle,WA 98103,USA
2014-06-30 00:00:00,492650.0,4.0,1.75,2120,1.0,0,0,3,1967,2011,520 NW 201st Pl,Shoreline,WA 98177,USA
2014-06-30 00:00:00,383962.0,4.0,2.5,2700,2.0,0,0,3,2001,0,14911 57th Ave S,Tukwila,WA 98168,USA
2014-06-30 00:00:00,950000.0,4.0,2.5,3670,2.5,0,0,3,2007,0,2913 NE Davis Loop,Issaquah,WA 98029,USA
2014-06-30 00:00:00,457000.0,3.0,2.5,1220,2.0,0,0,3,2008,0,8354 11th Ave NW,Seattle,WA 98117,USA
2014-06-30 00:00:00,1510000.0,5.0,3.25,4390,2.0,0,0,3,2007,0,8442 SE 36th St,Mercer Island,WA 98040,USA
2014-06-30 00:00:00,882566.0,4.0,2.5,3560,3.0,0,0,3,2014,0,17122 NE 117th St,Redmond,WA 98052,USA
2014-06-30 00:00:00,963000.0,4.0,3.25,3530,2.0,0,0,3,2007,0,10815 110th Ave NE,Kirkland,WA 98033,USA
2014-06-30 00:00:00,345000.0,4.0,2.5,2280,2.0,0,0,3,2006,0,27019 228th Pl SE,Maple Valley,WA 98038,USA
2014-06-30 00:00:00,2065000.0,4.0,3.75,4350,2.0,0,0,3,2013,1923,2000-2098 102nd Ave NE,Bellevue,WA 98004,USA
2014-07-01 00:00:00,800000.0,3.0,3.5,3830,2.0,0,0,3,1993,0,18810 236th Ave NE,Woodinville,WA 98077,USA
2014-07-01 00:00:00,314500.0,3.0,2.0,2050,1.0,0,0,3,1993,0,37128 19th Way S,Federal Way,WA 98003,USA
2014-07-01 00:00:00,530000.0,3.0,2.5,3660,2.0,0,2,4,1989,0,27699 SE 401st St,Enumclaw,WA 98022,USA
2014-07-01 00:00:00,650000.0,4.0,2.5,3350,2.0,0,0,3,2004,2003,28815 237th Pl SE,Black Diamond,WA 98010,USA
2014-07-01 00:00:00,349500.0,3.0,2.0,1270,1.0,0,0,3,1963,2008,2709 E Marion St,Seattle,WA 98122,USA
2014-07-01 00:00:00,1198000.0,4.0,3.5,3400,2.5,0,0,3,2008,0,2303 E Valley St,Seattle,WA 98112,USA
2014-07-01 00:00:00,165050.0,3.0,1.0,1200,1.0,0,0,3,1959,1989,1419 Farrelly St,Enumclaw,WA 98022,USA
2014-07-01 00:00:00,580000.0,3.0,2.5,2200,2.0,0,2,3,1978,0,1430-1920 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
2014-07-01 00:00:00,330000.0,3.0,2.5,1680,1.0,0,0,3,1959,1989,10843-10857 8th Ave SW,Seattle,WA 98146,USA
2014-07-01 00:00:00,875000.0,5.0,3.5,3840,2.0,0,0,3,2001,0,21033 SE 5th St,Sammamish,WA 98074,USA
2014-07-01 00:00:00,500000.0,2.0,1.0,950,1.0,0,2,3,1926,2003,4024 Phinney Ave N,Seattle,WA 98103,USA
2014-07-01 00:00:00,445000.0,4.0,2.5,2280,2.0,0,0,3,1994,0,19901-19999 SE 290th Pl,Kent,WA 98042,USA
2014-07-01 00:00:00,274900.0,4.0,2.5,1970,2.0,0,0,3,1987,2000,28206 130th Ave SE,Kent,WA 98030,USA
2014-07-01 00:00:00,219950.0,3.0,1.5,1620,1.0,0,0,4,1967,0,17459 SE 262nd St,Covington,WA 98042,USA
2014-07-01 00:00:00,691500.0,4.0,2.5,2600,2.0,0,0,3,1962,2002,9041 49th Ave NE,Seattle,WA 98115,USA
2014-07-01 00:00:00,459500.0,2.0,1.0,1250,1.0,0,0,3,1929,0,7031 18th Ave NW,Seattle,WA 98117,USA
2014-07-01 00:00:00,955500.0,4.0,1.75,2130,1.5,0,0,3,1914,1993,2572 5th Ave W,Seattle,WA 98119,USA
2014-07-01 00:00:00,328950.0,4.0,1.75,2550,1.0,0,0,5,1978,0,19254 121st Pl SE,Kent,WA 98031,USA
2014-07-01 00:00:00,307000.0,3.0,1.0,1150,1.5,0,0,3,1927,2011,227 W 2nd St,North Bend,WA 98045,USA
2014-07-01 00:00:00,382500.0,3.0,1.75,1040,1.0,0,0,4,1967,0,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA
2014-07-01 00:00:00,1150000.0,4.0,2.5,3340,2.0,0,0,3,1996,0,10640 NE 46th St,Kirkland,WA 98033,USA
2014-07-01 00:00:00,1297000.0,6.0,2.75,2630,2.0,0,0,5,1900,0,5529 Wallingford Ave N,Seattle,WA 98103,USA
2014-07-01 00:00:00,478000.0,3.0,2.25,1640,2.0,0,0,3,1994,0,4235 250th Pl SE,Issaquah,WA 98029,USA
2014-07-01 00:00:00,260000.0,2.0,1.0,770,1.0,0,0,4,1948,0,834 NE 189th St,Shoreline,WA 98155,USA
2014-07-01 00:00:00,850000.0,4.0,3.25,4350,1.0,0,0,3,2006,0,6407 282nd Ave SE,Issaquah,WA 98027,USA
2014-07-01 00:00:00,616000.0,4.0,1.75,1700,1.0,0,0,3,1957,2000,4003 W Emerson St,Seattle,WA 98199,USA
2014-07-01 00:00:00,540000.0,3.0,1.75,2050,1.0,0,0,3,1984,0,22607 NE 14th Dr,Sammamish,WA 98074,USA
2014-07-01 00:00:00,300000.0,3.0,2.25,1660,2.0,0,0,3,2001,0,278th Ave NE,Duvall,WA 98019,USA
2014-07-01 00:00:00,507500.0,3.0,1.75,1990,1.0,0,0,3,1977,2004,15311 NE 62nd Ct,Redmond,WA 98052,USA
2014-07-01 00:00:00,3800000.0,5.0,5.5,7050,1.0,0,2,4,1978,2000,1365 91st Ave NE,Clyde Hill,WA 98004,USA
2014-07-01 00:00:00,241000.0,3.0,2.0,1770,1.0,0,0,3,1986,0,30027 58th Pl S,Auburn,WA 98001,USA
2014-07-01 00:00:00,485000.0,3.0,2.25,2440,2.0,0,0,3,1991,0,3036 E Ames Lake Dr NE,Redmond,WA 98053,USA
2014-07-01 00:00:00,695000.0,3.0,2.5,2620,2.0,0,0,3,1998,2006,23337 NE 138th Way,Woodinville,WA 98077,USA
2014-07-01 00:00:00,548000.0,4.0,2.5,2440,2.0,0,0,3,1994,0,12219 SE 80th Way,Newcastle,WA 98056,USA
2014-07-01 00:00:00,345000.0,2.0,1.0,1080,1.0,0,0,3,1955,2005,6439 Marshall Ave SW,Seattle,WA 98136,USA
2014-07-01 00:00:00,280000.0,3.0,1.0,1090,1.0,0,0,4,1962,0,1048 Redmond Ave NE,Renton,WA 98056,USA
2014-07-01 00:00:00,450000.0,3.0,1.75,1400,1.0,0,0,3,1963,2008,6217 NE 156th St,Kenmore,WA 98028,USA
2014-07-01 00:00:00,515000.0,3.0,2.5,2010,2.0,0,0,3,1994,0,8818 NE 150th St,Kenmore,WA 98028,USA
2014-07-01 00:00:00,1014250.0,3.0,1.0,1640,1.5,0,0,5,1920,0,720 96th Ave NE,Bellevue,WA 98004,USA
2014-07-01 00:00:00,739900.0,5.0,2.5,3290,2.0,0,0,3,2004,2003,3602 212th Pl SE,Sammamish,WA 98075,USA
2014-07-01 00:00:00,600000.0,2.0,2.5,2510,2.0,0,0,3,1990,2009,17221 102nd Ave NE,Bothell,WA 98011,USA
2014-07-01 00:00:00,370000.0,2.0,1.0,860,1.0,0,0,3,1952,2008,3818 53rd Ave SW,Seattle,WA 98116,USA
2014-07-01 00:00:00,729032.0,4.0,2.5,2840,1.0,0,0,4,1977,0,3200 130th Ave NE,Bellevue,WA 98005,USA
2014-07-01 00:00:00,510000.0,3.0,1.75,1750,2.0,0,0,3,1934,1978,30734 229th Pl SE,Black Diamond,WA 98010,USA
2014-07-01 00:00:00,425000.0,3.0,1.5,1300,1.0,0,0,3,1964,2000,14011 NE 71st Pl,Redmond,WA 98052,USA
2014-07-01 00:00:00,1080000.0,3.0,2.75,3890,2.0,0,1,3,1967,2010,5226 S Morgan St,Seattle,WA 98118,USA
2014-07-01 00:00:00,337000.0,3.0,2.25,1460,3.0,0,0,3,2006,0,11707 Greenwood Ave N,Seattle,WA 98133,USA
