date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,yr_built,street,city,statezip,country
2014-05-27 00:00:00,312000.0,3.0,1.5,1255,3.0,0,3,2004,11716 16th Ave NE,Seattle,WA 98125,USA
2014-05-27 00:00:00,688000.0,4.0,3.0,3000,1.5,0,3,1913,3220 19th Ave S,Seattle,WA 98144,USA
2014-07-02 00:00:00,255000.0,4.0,2.0,2430,1.0,0,3,1960,8019 S 117th St,Seattle,WA 98178,USA
2014-07-08 00:00:00,1087500.0,2.0,2.0,2360,1.5,0,3,1997,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA
2014-06-26 00:00:00,414000.0,3.0,2.5,2490,2.5,0,3,2012,4724 NE 14th St,Renton,WA 98059,USA
2014-05-20 00:00:00,479000.0,3.0,2.5,1260,3.0,0,3,2008,915 6th Ave N,Seattle,WA 98109,USA
2014-06-12 00:00:00,706000.0,3.0,2.75,1900,1.0,0,5,1942,4324 NE 56th St,Seattle,WA 98105,USA
2014-06-18 00:00:00,555000.0,3.0,1.75,2040,1.0,0,5,1958,3850 51st Ave SW,Seattle,WA 98116,USA
2014-05-19 00:00:00,464000.0,3.0,1.75,1630,1.0,0,3,1967,14926 NE 202nd St,Woodinville,WA 98072,USA
2014-07-02 00:00:00,1300000.0,4.0,1.75,2610,1.0,0,4,1966,1509 85th Ave NE,Clyde Hill,WA 98004,USA
2014-06-04 00:00:00,190000.0,5.0,2.0,1750,1.0,0,4,1943,1916 Harrington Cir NE,Renton,WA 98056,USA
2014-05-28 00:00:00,799000.0,4.0,3.0,2580,2.0,0,3,1984,24927 NE 108th St,Redmond,WA 98053,USA
2014-05-14 00:00:00,702500.0,3.0,1.5,2360,2.0,0,5,1926,2145 N 88th St,Seattle,WA 98103,USA
2014-05-20 00:00:00,879950.0,4.0,2.25,3500,1.0,0,4,1938,10599 Marine View Dr SW,Seattle,WA 98146,USA
2014-06-17 00:00:00,187500.0,3.0,1.5,1180,1.0,0,4,1977,34016 33rd Ave SW,Federal Way,WA 98023,USA
2014-06-26 00:00:00,279900.0,3.0,1.75,1580,1.0,0,3,1988,2401 S 359th St,Federal Way,WA 98003,USA
2014-05-10 00:00:00,875000.0,4.0,2.0,2520,1.0,0,3,1921,6521 Fremont Ave N,Seattle,WA 98103,USA
2014-05-19 00:00:00,485000.0,3.0,1.0,1500,1.5,0,3,1926,816 NW Market St,Seattle,WA 98107,USA
2014-05-15 00:00:00,263000.0,3.0,2.25,1590,2.0,0,4,1991,35219 26th Ct S,Federal Way,WA 98003,USA
2014-07-03 00:00:00,1755000.0,3.0,2.0,2360,2.0,0,3,1909,1242 15th Ave E,Seattle,WA 98112,USA
2014-06-25 00:00:00,299950.0,3.0,1.75,1790,1.0,0,3,1978,31317 41st Pl SW,Federal Way,WA 98023,USA
2014-07-07 00:00:00,536000.0,2.0,1.5,1130,2.0,0,3,2009,5412 6th Ave NW,Seattle,WA 98107,USA
2014-07-07 00:00:00,328000.0,3.0,2.0,2250,1.5,0,3,1998,1512 10th Ct NW,Auburn,WA 98001,USA
2014-05-28 00:00:00,474800.0,2.0,3.25,1400,3.0,0,3,2000,3648 Francis Ave N,Seattle,WA 98103,USA
2014-06-04 00:00:00,499950.0,3.0,2.5,1520,2.0,0,3,2007,2537 13th Ave W,Seattle,WA 98119,USA
2014-06-03 00:00:00,425000.0,2.0,2.5,1140,3.0,0,3,2007,2017 NW 59th St,Seattle,WA 98107,USA
2014-07-02 00:00:00,552000.0,3.0,2.5,1840,1.0,0,3,1978,300 142nd Ave NE,Bellevue,WA 98007,USA
2014-06-30 00:00:00,308000.0,3.0,1.0,1010,1.0,0,4,1954,5968 44th Ave S,Seattle,WA 98118,USA
2014-06-23 00:00:00,800000.0,3.0,2.25,2380,1.0,0,4,1972,7234 91st Ave SE,Mercer Island,WA 98040,USA
2014-06-17 00:00:00,675000.0,6.0,1.75,2740,1.0,0,3,1953,10721 Marine View Dr SW,Seattle,WA 98146,USA
2014-05-14 00:00:00,723000.0,4.0,2.5,2700,2.0,0,3,2004,2363 30th Ave NE,Issaquah,WA 98029,USA
2014-05-19 00:00:00,350000.0,3.0,2.25,1640,2.0,0,4,1985,1755 140th Ct SE,Bellevue,WA 98007,USA
2014-07-08 00:00:00,600000.0,4.0,2.5,2250,2.0,0,3,1991,12362 76th Ct NE,Kirkland,WA 98034,USA
2014-06-02 00:00:00,285000.0,2.0,2.5,1380,2.0,0,3,2011,2802 SW Bataan St,Seattle,WA 98126,USA
2014-05-12 00:00:00,372500.0,5.0,3.0,2480,1.0,0,3,2004,5537 S 119th St,Seattle,WA 98178,USA
2014-07-02 00:00:00,330000.0,4.0,2.5,2105,2.0,0,3,2003,27631-27699 145th Pl SE,Kent,WA 98042,USA
2014-06-24 00:00:00,314900.0,4.0,1.75,2700,1.0,0,3,1958,34901-35199 Weyerhaeuser Way S,Federal Way,WA 98003,USA
2014-05-27 00:00:00,255000.0,3.0,1.0,960,1.0,0,3,1955,20234 20th Ave NE,Shoreline,WA 98155,USA
2014-06-26 00:00:00,200500.0,3.0,1.75,1260,1.0,0,4,1963,11612 SE 258th St,Kent,WA 98030,USA
2014-07-08 00:00:00,370000.0,3.0,1.75,1570,2.0,0,3,1982,43719 SE 142nd St,North Bend,WA 98045,USA
2014-05-22 00:00:00,592500.0,4.0,3.0,2170,1.0,0,4,1968,18504 NE 21st St,Redmond,WA 98052,USA
2014-06-18 00:00:00,315000.0,3.0,2.5,1730,2.0,0,3,1993,28001 232nd Pl SE,Maple Valley,WA 98038,USA
2014-07-09 00:00:00,416904.166667,3.0,2.5,3010,2.0,0,3,2009,759 Ilwaco Pl NE,Renton,WA 98059,USA
2014-06-30 00:00:00,245000.0,3.0,2.75,1300,1.0,0,3,1996,11748 SE 264th St,Kent,WA 98030,USA
2014-05-29 00:00:00,295000.0,4.0,2.5,2290,2.0,0,3,2001,530 Olympia Ave SE,Renton,WA 98058,USA
2014-05-27 00:00:00,455500.0,3.0,2.0,1460,1.0,0,4,1975,8208 138th Ave NE,Redmond,WA 98052,USA
2014-06-26 00:00:00,402000.0,2.0,1.0,620,1.0,0,5,1911,5001-5099 11th Ave NW,Seattle,WA 98107,USA
2014-06-05 00:00:00,700000.0,3.0,1.75,1910,1.0,0,3,1959,7529 Bagley Ave N,Seattle,WA 98103,USA
2014-06-04 00:00:00,375000.0,2.0,1.0,820,1.0,0,4,1922,6018 41st Ave SW,Seattle,WA 98136,USA
2014-05-14 00:00:00,310000.0,3.0,1.0,1480,1.0,0,3,1952,1909 N 195th St,Shoreline,WA 98133,USA
2014-05-28 00:00:00,363000.0,4.0,2.5,3753,2.0,0,3,2008,33415 41st Ave SW,Federal Way,WA 98023,USA
2014-05-27 00:00:00,465000.0,3.0,2.0,1560,1.0,0,5,1967,14216-14228 117th Ave NE,Kirkland,WA 98034,USA
2014-05-20 00:00:00,440000.0,3.0,1.5,1270,3.0,0,3,2007,9608 Roosevelt Way NE,Seattle,WA 98115,USA
2014-06-04 00:00:00,228944.444444,3.0,1.75,1730,1.0,0,5,1972,23403 120th Ave SE,Kent,WA 98031,USA
2014-06-23 00:00:00,0.0,3.0,4.5,5230,2.0,1,3,2005,7455 W Mercer Way,Mercer Island,WA 98040,USA
2014-06-09 00:00:00,365000.0,3.0,2.5,1800,2.0,0,3,2011,2803 SW Bataan St,Seattle,WA 98126,USA
2014-06-11 00:00:00,415000.0,4.0,2.5,2550,2.0,0,3,2009,564 Field Pl NE,Renton,WA 98059,USA
2014-06-11 00:00:00,588000.0,4.0,2.0,1680,1.0,0,3,1950,7734 39th Ave NE,Seattle,WA 98115,USA
2014-07-02 00:00:00,265050.0,2.0,1.5,800,2.0,0,3,2008,5257 23rd Ave SW,Seattle,WA 98106,USA
2014-05-12 00:00:00,635000.0,3.0,2.5,1570,3.0,0,3,2010,7815 Stroud Ave N,Seattle,WA 98103,USA
2014-05-15 00:00:00,840000.0,4.0,1.75,2930,1.0,0,3,1947,3539 NW 67th St,Seattle,WA 98117,USA
2014-05-15 00:00:00,312500.0,2.0,1.0,880,1.0,0,3,1919,7558 19th Ave SW,Seattle,WA 98106,USA
2014-06-30 00:00:00,383962.0,4.0,2.5,2700,2.0,0,3,2001,14911 57th Ave S,Tukwila,WA 98168,USA
2014-07-03 00:00:00,340000.0,8.0,2.75,2790,1.0,0,3,1977,17512 Corliss Ave N,Shoreline,WA 98133,USA
2014-06-09 00:00:00,579000.0,2.0,2.0,1870,1.0,0,3,2003,12524 231st Ave NE,Redmond,WA 98053,USA
2014-06-24 00:00:00,660000.0,2.0,2.25,2550,2.0,0,5,1902,6054 5th Ave NE,Seattle,WA 98115,USA
2014-05-27 00:00:00,325000.0,3.0,1.75,1780,1.0,0,4,1983,26222 142nd Ave SE,Kent,WA 98042,USA
2014-06-11 00:00:00,0.0,5.0,2.75,3240,2.0,0,3,2013,1301-1303 Monterey Ave NE,Renton,WA 98056,USA
2014-06-27 00:00:00,410000.0,3.0,1.0,2710,2.0,0,4,1950,17449 Sylvester Rd SW,Burien,WA 98166,USA
2014-06-24 00:00:00,542500.0,5.0,2.75,3831,2.0,1,3,1959,6208 SE 22nd St,Mercer Island,WA 98040,USA
2014-05-23 00:00:00,641000.0,3.0,1.75,1620,1.0,0,5,1926,6729 Dibble Ave NW,Seattle,WA 98117,USA
2014-06-19 00:00:00,346150.0,3.0,2.0,2140,1.0,0,4,1966,2515 NE 19th St,Renton,WA 98056,USA
2014-05-23 00:00:00,902000.0,4.0,2.25,2530,1.0,0,5,1976,4632 141st Ct SE,Bellevue,WA 98006,USA
2014-05-16 00:00:00,330000.0,3.0,1.5,1170,1.0,0,4,1960,15421 SE 4th Pl,Bellevue,WA 98007,USA
2014-06-26 00:00:00,354950.0,4.0,2.75,2530,1.0,0,5,1977,32148-32298 33rd Ave SW,Federal Way,WA 98023,USA
2014-06-02 00:00:00,725995.0,4.0,2.5,3190,2.0,0,3,2001,7704 Heather Ave SE,Snoqualmie,WA 98065,USA
2014-06-04 00:00:00,519000.0,2.0,1.0,830,1.0,0,4,1920,8216 Linden Ave N,Seattle,WA 98103,USA
2014-06-16 00:00:00,552000.0,3.0,1.0,1120,1.0,0,4,1912,7002 22nd Ave NW,Seattle,WA 98117,USA
2014-05-19 00:00:00,850000.0,4.0,3.5,2640,2.0,0,3,1937,6728 40th Ave SW,Seattle,WA 98136,USA
2014-06-20 00:00:00,420000.0,5.0,2.75,2280,1.0,0,3,1959,504 NW 175th Ct,Shoreline,WA 98177,USA
2014-06-26 00:00:00,800000.0,3.0,1.75,2080,1.0,0,3,1958,11406 NE 112th St,Kirkland,WA 98033,USA
2014-06-03 00:00:00,425000.0,3.0,2.25,1660,1.0,0,3,1979,942 27th Ave,Seattle,WA 98122,USA
2014-05-21 00:00:00,285000.0,3.0,1.75,2380,1.5,0,3,1935,8723 S 117th St,Seattle,WA 98178,USA
2014-06-04 00:00:00,646000.0,4.0,2.25,2500,1.0,0,4,1978,4615 158th Ave SE,Bellevue,WA 98006,USA
2014-05-22 00:00:00,300000.0,5.0,2.5,2760,2.0,0,3,2006,843 S Rose St,Seattle,WA 98108,USA
2014-06-10 00:00:00,285000.0,2.0,2.0,1651,1.0,0,3,1946,15923 Vashon Hwy SW,Vashon,WA 98070,USA
2014-06-20 00:00:00,650000.0,4.0,2.5,3040,2.0,0,3,2003,22540 NE 92nd St,Redmond,WA 98053,USA
2014-05-19 00:00:00,280000.0,3.0,2.5,1270,2.0,0,3,1993,44633 SE 151st St,North Bend,WA 98045,USA
2014-06-27 00:00:00,320000.0,4.0,2.5,2570,2.0,0,3,2005,27102 227th Pl SE,Maple Valley,WA 98038,USA
2014-05-23 00:00:00,259585.571429,4.0,2.5,1960,2.0,0,3,2001,24330 130th Ave SE,Kent,WA 98030,USA
2014-06-20 00:00:00,0.0,4.0,1.0,1810,1.0,0,2,1959,12231 Occidental Ave S,Seattle,WA 98168,USA
2014-06-06 00:00:00,389250.0,2.0,1.5,1490,1.0,0,3,1956,3738 SW Ida St,Seattle,WA 98126,USA
2014-06-11 00:00:00,850830.0,3.0,2.5,2070,1.5,0,5,1910,2505 Boyer Ave E,Seattle,WA 98102,USA
2014-07-02 00:00:00,481015.0,3.0,2.25,1550,2.0,0,3,1987,10600-10650 117th Pl NE,Kirkland,WA 98033,USA
2014-06-03 00:00:00,363990.0,4.0,2.5,2240,2.0,0,3,2014,27433-27475 211th Ct SE,Maple Valley,WA 98038,USA
2014-05-21 00:00:00,318989.0,4.0,2.25,2000,1.0,0,4,1978,4231 SW 323rd St,Federal Way,WA 98023,USA
2014-06-16 00:00:00,470000.0,3.0,1.5,1510,1.0,0,4,1956,2559 155th Ave SE,Bellevue,WA 98007,USA
2014-06-16 00:00:00,385000.0,2.0,1.0,830,1.0,1,4,1928,7310 SW Maury Park Rd,Vashon,WA 98070,USA
2014-06-03 00:00:00,420000.0,3.0,1.75,1660,1.0,0,3,1981,18223 129th Pl NE,Bothell,WA 98011,USA
2014-06-18 00:00:00,570000.0,4.0,2.5,2290,2.0,0,3,1996,4029-4035 252nd Ave SE,Issaquah,WA 98029,USA
2014-06-01 00:00:00,1505000.0,4.0,3.5,3480,2.0,0,3,1926,1905 33rd Ave S,Seattle,WA 98144,USA
2014-07-06 00:00:00,395000.0,3.0,1.75,1480,1.0,0,3,1975,13547 104th Pl NE,Kirkland,WA 98034,USA
2014-07-07 00:00:00,631500.0,4.0,2.0,2530,1.5,0,4,1910,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA
2014-05-13 00:00:00,225000.0,3.0,1.0,1660,1.0,0,3,1963,29140 42nd Ave S,Auburn,WA 98001,USA
2014-06-25 00:00:00,860000.0,5.0,3.25,4500,2.0,0,4,1968,4209 NE 135th St,Seattle,WA 98125,USA
2014-07-10 00:00:00,439000.0,4.0,2.0,1560,1.0,0,4,1968,14206 119th Ave NE,Kirkland,WA 98034,USA
2014-05-30 00:00:00,825500.0,3.0,2.5,2780,2.0,0,3,2009,12449 94th Ave NE,Kirkland,WA 98034,USA
2014-05-13 00:00:00,245000.0,5.0,1.75,2020,1.0,0,3,1962,10412 Aqua Way S,Seattle,WA 98168,USA
2014-06-04 00:00:00,565000.0,5.0,2.5,2650,1.0,0,3,1961,527 171st Pl NE,Bellevue,WA 98008,USA
2014-06-03 00:00:00,471000.0,4.0,2.5,3030,2.0,0,3,1998,1165 SW 12th St,North Bend,WA 98045,USA
2014-05-14 00:00:00,450000.0,3.0,2.5,2910,2.0,0,3,1989,36023 3rd Ave S,Federal Way,WA 98003,USA
2014-07-10 00:00:00,220600.0,3.0,2.5,1490,2.0,0,4,1990,18717 SE 258th St,Covington,WA 98042,USA
2014-05-30 00:00:00,325000.0,3.0,1.75,2180,1.0,0,4,1961,9670 41st Ave S,Seattle,WA 98118,USA
2014-05-13 00:00:00,239950.0,3.0,1.0,1900,1.5,0,4,1942,36400-36452 51st Ave S,Auburn,WA 98001,USA
2014-06-09 00:00:00,739000.0,4.0,2.5,2800,2.0,0,3,1999,6209 284th Way NE,Carnation,WA 98014,USA
2014-05-28 00:00:00,254000.0,3.0,2.0,1480,1.0,0,4,1992,21438 SE 277th St,Maple Valley,WA 98038,USA
2014-06-24 00:00:00,1010000.0,2.0,2.0,1460,1.0,0,5,1900,1302 1st St,Kirkland,WA 98033,USA
2014-06-02 00:00:00,439800.0,3.0,1.5,1120,1.0,0,5,1956,15524 SE 9th St,Bellevue,WA 98007,USA
2014-06-26 00:00:00,1990000.0,5.0,3.0,4480,2.5,0,5,1902,923 14th Ave E,Seattle,WA 98112,USA
2014-06-23 00:00:00,650000.0,4.0,2.5,2400,2.0,0,3,1990,23836 SE 41st St,Issaquah,WA 98029,USA
2014-06-04 00:00:00,310000.0,3.0,2.0,1350,1.0,0,3,1995,42321 SE 171st St,North Bend,WA 98045,USA
2014-06-19 00:00:00,197500.0,3.0,1.0,1330,2.0,0,5,1905,1535 Griffin Ave,Enumclaw,WA 98022,USA
2014-06-11 00:00:00,742000.0,4.0,2.5,2810,2.0,0,3,1997,1755 268th Pl SE,Sammamish,WA 98075,USA
2014-06-26 00:00:00,280927.0,4.0,2.25,2070,2.0,0,4,1977,26732 Carnaby Way,Kent,WA 98032,USA
2014-05-16 00:00:00,239900.0,4.0,2.25,1860,1.0,0,3,1979,401 SW 322nd St,Federal Way,WA 98023,USA
2014-05-24 00:00:00,1680000.0,4.0,4.25,5584,2.0,0,3,1998,29002 NE 3rd Way,Carnation,WA 98014,USA
2014-06-03 00:00:00,430000.0,3.0,2.0,1360,1.5,0,4,1924,4822 48th Ave SW,Seattle,WA 98116,USA
2014-06-06 00:00:00,680000.0,3.0,2.25,2270,1.0,0,3,1975,1023 NW 166th St,Shoreline,WA 98177,USA
2014-06-05 00:00:00,955000.0,4.0,4.25,5660,2.0,0,3,2001,12124 268th Dr NE,Duvall,WA 98019,USA
2014-07-08 00:00:00,148000.0,2.0,1.0,630,1.0,0,3,1930,7760 10th Ave SW,Seattle,WA 98106,USA
2014-06-10 00:00:00,895000.0,5.0,2.5,2550,1.0,0,4,1953,11034 NE 26th Pl,Bellevue,WA 98004,USA
2014-05-09 00:00:00,1020000.0,3.0,2.25,2950,1.5,0,3,2006,1918 202nd Pl SE,Sammamish,WA 98075,USA
2014-05-29 00:00:00,650880.0,3.0,2.5,2930,2.0,0,3,2008,34303 Elm Ave SE,Snoqualmie,WA 98065,USA
2014-06-24 00:00:00,745641.0,4.0,2.5,2440,2.0,0,3,2013,11631 170th Ct NE,Redmond,WA 98052,USA
2014-07-01 00:00:00,558653.846154,3.0,2.5,1530,1.5,0,5,1928,8519 28th Ave NW,Seattle,WA 98117,USA
2014-06-17 00:00:00,458000.0,4.0,1.5,1550,1.5,0,3,1918,4402 4th Ave NE,Seattle,WA 98105,USA
2014-07-01 00:00:00,330000.0,3.0,2.5,1680,1.0,0,3,1959,10843-10857 8th Ave SW,Seattle,WA 98146,USA
2014-05-05 00:00:00,0.0,3.0,1.75,1490,1.0,0,4,1962,3911 S 328th St,Federal Way,WA 98001,USA
2014-06-10 00:00:00,219900.0,3.0,1.0,970,1.0,0,4,1967,31716 6th Ave S,Federal Way,WA 98003,USA
2014-06-19 00:00:00,410000.0,6.0,2.75,2520,1.0,0,4,1962,3306 NE 185th St,Lake Forest Park,WA 98155,USA
2014-06-19 00:00:00,232500.0,3.0,1.0,1320,1.0,0,3,1961,30606 2nd Ave SW,Federal Way,WA 98023,USA
2014-06-19 00:00:00,287000.0,3.0,2.0,1300,1.5,0,5,1933,13304 24th Ave S,SeaTac,WA 98168,USA
2014-06-19 00:00:00,925000.0,4.0,2.5,3280,2.0,0,3,1994,5310 236th Ave NE,Redmond,WA 98053,USA
2014-06-27 00:00:00,665000.0,3.0,2.5,2610,2.0,0,3,1988,15325 179th Ave NE,Woodinville,WA 98072,USA
2014-06-11 00:00:00,460000.0,3.0,2.0,2060,1.0,0,3,1929,3720 35th Ave SW,Seattle,WA 98126,USA
2014-06-03 00:00:00,575000.0,3.0,2.25,3800,1.0,0,4,1976,24716 142nd Ave SE,Kent,WA 98042,USA
2014-05-05 00:00:00,2199900.0,4.0,1.5,1120,1.0,0,3,1969,19009-19021 SE 266th St,Covington,WA 98042,USA
2014-05-20 00:00:00,598000.0,5.0,2.25,2890,2.0,0,3,1977,2116 Sahalee Dr E,Sammamish,WA 98074,USA
2014-06-25 00:00:00,260000.0,5.0,2.5,2025,2.0,0,3,2007,122 Greenlake Pl,Pacific,WA 98047,USA
2014-05-28 00:00:00,700000.0,2.0,1.75,2320,1.5,0,3,1925,1903 32nd Ave S,Seattle,WA 98144,USA
2014-06-09 00:00:00,250250.0,3.0,2.25,2210,2.0,0,4,1969,3652 SW 328th St,Federal Way,WA 98023,USA
2014-06-02 00:00:00,661000.0,4.0,2.25,1990,1.5,0,4,1932,4426 38th Ave SW,Seattle,WA 98126,USA
2014-05-28 00:00:00,285000.0,2.0,1.0,800,1.0,0,3,1954,13332 30th Ave NE,Seattle,WA 98125,USA
2014-07-01 00:00:00,525000.0,2.0,2.5,1160,2.0,0,3,2012,2067 Gilman Dr W,Seattle,WA 98119,USA
2014-06-24 00:00:00,510000.0,3.0,2.25,1420,3.0,0,3,2006,3821-3825 Whitman Ave N,Seattle,WA 98103,USA
2014-06-09 00:00:00,234999.0,3.0,1.0,1330,1.0,0,3,1948,4725 S 172nd St,SeaTac,WA 98188,USA
2014-05-29 00:00:00,412000.0,3.0,1.75,1950,1.0,0,4,1985,32119 199th Ave SE,Kent,WA 98042,USA
2014-06-12 00:00:00,1095000.0,0.0,0.0,3064,3.5,0,3,1990,814 E Howe St,Seattle,WA 98102,USA
2014-05-27 00:00:00,488000.0,3.0,2.5,1590,3.0,0,3,1985,6601-6699 28th Ave NW,Seattle,WA 98117,USA
2014-07-02 00:00:00,2271150.0,4.0,3.25,4040,1.0,0,4,1954,7623 Overlake Dr W,Medina,WA 98039,USA
2014-05-22 00:00:00,380000.0,5.0,3.5,2420,2.0,0,3,2013,8803 38th Ave S,Seattle,WA 98118,USA
2014-06-13 00:00:00,324900.0,4.0,2.5,1880,2.0,0,3,2000,21661 SE 265th Way,Maple Valley,WA 98038,USA
2014-06-27 00:00:00,480000.0,2.0,1.0,1500,1.0,0,3,1902,4422 Woodlawn Ave N,Seattle,WA 98103,USA
2014-06-10 00:00:00,695000.0,4.0,3.5,3510,2.0,0,3,2001,34809 SE Garden Ct,Snoqualmie,WA 98065,USA
2014-06-03 00:00:00,475000.0,3.0,2.5,2600,2.0,0,3,1989,5054 NE 23rd St,Renton,WA 98059,USA
2014-06-17 00:00:00,605000.0,3.0,2.25,2010,2.0,0,3,1985,14150 176th Ave NE,Redmond,WA 98052,USA
2014-06-18 00:00:00,337945.75,2.0,1.0,940,1.0,0,3,1910,4100 SW Othello St,Seattle,WA 98136,USA
2014-06-12 00:00:00,294000.0,4.0,2.5,2210,1.0,0,3,1990,512 47th St SE,Auburn,WA 98092,USA
2014-06-24 00:00:00,252000.0,3.0,2.25,1670,1.0,0,4,1977,12046 SE 214th St,Kent,WA 98031,USA
2014-05-29 00:00:00,264000.0,3.0,1.5,1470,1.0,0,4,1958,14435 SE 263rd St,Kent,WA 98042,USA
2014-05-22 00:00:00,168000.0,2.0,2.5,1160,2.0,0,3,1998,8601-8633 26th Ave SW,Seattle,WA 98106,USA
2014-05-23 00:00:00,900000.0,3.0,3.5,4080,1.5,0,3,2000,37739 Auburn Enumclaw Rd SE,Auburn,WA 98092,USA
2014-06-24 00:00:00,339000.0,3.0,1.0,1100,1.0,0,4,1942,8202 37th Ave SW,Seattle,WA 98126,USA
2014-07-03 00:00:00,395000.0,5.0,1.75,1840,1.0,0,3,1948,2716 SW 170th St,Burien,WA 98166,USA
2014-05-22 00:00:00,910000.0,4.0,3.25,3340,1.5,0,3,1963,15243 NE 71st Ct,Redmond,WA 98052,USA
2014-06-12 00:00:00,495000.0,3.0,2.0,1769,1.0,0,4,1955,531 SW 181st St,Normandy Park,WA 98166,USA
2014-06-25 00:00:00,1280000.0,4.0,3.5,4660,2.0,0,3,2003,17069 SE 65th Pl,Bellevue,WA 98006,USA
2014-06-09 00:00:00,500000.0,4.0,1.75,2240,1.5,0,4,1965,16725 NE 22nd St,Bellevue,WA 98008,USA
2014-06-26 00:00:00,440000.0,3.0,1.5,2120,1.0,0,4,1949,4231 Powell Pl S,Seattle,WA 98108,USA
2014-06-11 00:00:00,386000.0,3.0,1.5,1270,2.0,0,3,2004,3613 Gilman Ave W,Seattle,WA 98199,USA
2014-07-09 00:00:00,425000.0,2.0,1.0,1320,1.0,0,3,1939,2603 36th Ave W,Seattle,WA 98199,USA
2014-07-07 00:00:00,530000.0,3.0,1.75,1320,1.0,0,3,1918,2108 NE 54th St,Seattle,WA 98105,USA
2014-05-16 00:00:00,605000.0,2.0,1.0,910,1.0,0,4,1909,1617-1621 3rd Ave W,Seattle,WA 98119,USA
2014-06-06 00:00:00,253500.0,2.0,1.0,810,1.0,0,3,1948,8850 34th Ave SW,Seattle,WA 98126,USA
2014-06-24 00:00:00,348500.0,3.0,1.5,1360,1.0,0,4,1966,12019 156th Ave SE,Renton,WA 98059,USA
2014-05-30 00:00:00,427000.0,5.0,2.75,2220,1.0,0,3,1973,3112 21st Ave S,Seattle,WA 98144,USA
2014-06-20 00:00:00,800000.0,4.0,2.75,3150,2.0,0,3,2004,1105 273rd Pl SE,Sammamish,WA 98075,USA
2014-07-02 00:00:00,915000.0,3.0,4.5,3850,2.0,0,3,2013,21101-21199 NE 78th St,Redmond,WA 98053,USA
2014-05-23 00:00:00,375000.0,2.0,2.5,750,2.0,0,3,2006,1700 E Columbia St,Seattle,WA 98122,USA
2014-06-20 00:00:00,754800.0,2.0,2.5,2770,2.0,0,3,2006,Sunrise Loop Trail,Redmond,WA 98053,USA
2014-07-10 00:00:00,279000.0,2.0,1.0,670,1.0,0,5,1942,9716 33rd Ave SW,Seattle,WA 98126,USA
2014-06-19 00:00:00,540500.0,5.0,3.75,3090,2.0,0,3,2014,493 S 187th Ln,Burien,WA 98148,USA
2014-06-05 00:00:00,1415000.0,4.0,5.25,4670,2.0,0,3,1989,6324 160th Pl SE,Bellevue,WA 98006,USA
